id,sku,nome,ativo,grupo
63018,55544-0,Broca SDS Plus 10x260mm - Potência e Precisão para Perfuração,1,PAR
63019,252139-0,Bomba de Óleo Manual Metálica 22L,1,AUT
63020,329836-0,Bomba Rotativa 30L,1,FER
63021,177979-0,Bomba Hidraulica Teste RP50,1,FER
63022,47263-0,Veda Calha Cinza 360g,1,
63023,258589-0,"Broca Aço Rápido Cônica 18,00MM",1,FER
63024,205322-0,"Broca Aço Rápido 14,50x220mm",1,FER
63025,133427-0,Broca Aço Rápido 1.1/16mm,1,FER
63026,133431-0,Broca Aço Rápido 1.1/8,1,FER
63027,133435-0,Broca Aço Rápido 1.5/16mm,1,FER
63028,2346-2,"Brocas Aço Rápido Cônica 1""",1,FER
63029,1885-0,"Broca Cônica Din345 TW404 22,50mm -TB42107",1,FER
63030,255692-0,Broca Aço Rápido (Ref 11/64),1,FER
63031,69162-0,"Broca Aço Rápido 1,00MM",1,FER
63032,196-1,"Broca Universal TW104 169 X 15,00mm -TB40184",1,FER
63033,204-0,Broca Aco Rápido 16mm -TB40188,1,FER
